customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Bin
6629-CZTTH,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Monthly,Yes,Mailed check,55.7,55.7,Yes,0-20
5393-RXQSZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,No,Electronic check,79.6,79.6,Yes,0-20
3063-QFSZL,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,55.4,55.4,Yes,0-20
2868-MZAGQ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,79.25,79.25,Yes,0-20
2867-UIMSS,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,No,Electronic check,80.5,80.5,Yes,0-20
3751-KTZEL,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Monthly,No,Mailed check,35.05,35.05,Yes,0-20
5909-ECHUI,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,56.25,56.25,Yes,0-20
6457-USBER,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,80.8,80.8,Yes,0-20
5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.35,79.35,Yes,0-20
2232-DMLXU,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,No,Mailed check,55.2,55.2,Yes,0-20
5192-EBGOV,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,85.7,85.7,Yes,0-20
0970-ETWGE,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,89.55,89.55,Yes,0-20
3027-ZTDHO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,89.9,89.9,Yes,0-20
7294-TMAOP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,No,Electronic check,90.55,90.55,Yes,0-20
5494-HECPR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,80.25,80.25,Yes,0-20
6567-HOOPW,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.2,79.2,Yes,0-20
8580-AECUZ,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.1,79.1,Yes,0-20
0375-HVGXO,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,34.7,34.7,Yes,0-20
3877-JRJIP,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,59.85,59.85,Yes,0-20
9497-QCMMS,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,93.55,93.55,Yes,0-20
9300-RENDD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.95,79.95,Yes,0-20
3988-RQIXO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,91.3,91.3,Yes,0-20
2514-GINMM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.5,79.5,Yes,0-20
3722-WPXTK,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,88.35,88.35,Yes,0-20
4910-GMJOT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,94.6,94.6,Yes,0-20
2725-KXXWT,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,90.75,90.75,Yes,0-20
4826-XTSOH,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,86.05,86.05,Yes,0-20
6857-VWJDT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,No,Mailed check,95.65,95.65,Yes,0-20
3801-HMYNL,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,No,Mailed check,89.15,89.15,Yes,0-20
1761-AEZZR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.55,79.55,Yes,0-20
7120-RFMVS,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,No,Electronic check,84.5,84.5,Yes,0-20
2386-LAHRK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,Yes,Mailed check,53.5,53.5,Yes,0-20
8149-RSOUN,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,93.85,93.85,Yes,0-20
9885-CSMWE,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,No,Electronic check,78.45,78.45,Yes,0-20
5178-LMXOP,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,95.1,95.1,Yes,0-20
7274-RTAPZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,90.55,90.55,Yes,0-20
5960-WPXQM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.05,79.05,Yes,0-20
6372-RFVNS,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,No,Electronic check,78.8,78.8,Yes,0-20
2777-PHDEI,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,No,Electronic check,78.05,78.05,Yes,0-20
5797-APWZC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,No,Electronic check,90.6,90.6,Yes,0-20
9019-QVLZD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,No,Electronic check,79.55,79.55,Yes,0-20
1455-ESIQH,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,89.1,89.1,Yes,0-20
0318-QUUOB,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,80.55,80.55,Yes,0-20
8740-CRYFY,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,78.95,78.95,Yes,0-20
9300-AGZNL,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,94,94,Yes,0-20
5378-IKEEG,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,35.75,35.75,Yes,0-20
9725-SCPZG,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,90.85,90.85,Yes,0-20
3776-EKTKM,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,36.45,36.45,Yes,0-20
8058-INTPH,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.65,79.65,Yes,0-20
8821-XNHVZ,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Mailed check,80.05,80.05,Yes,0-20
7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Mailed check,84.65,84.65,Yes,0-20
4929-BSTRX,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,Yes,Mailed check,53.55,53.55,Yes,0-20
1415-YFWLT,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,89.3,89.3,Yes,0-20
9507-EXLTT,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),79.35,79.35,Yes,0-20
7568-PODML,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Monthly,Yes,Mailed check,45.3,45.3,Yes,0-20
6521-YYTYI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,93.3,93.3,Yes,0-20
4351-QLCSU,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),55,55,Yes,0-20
0295-PPHDO,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,95.45,95.45,Yes,0-20
8779-QRDMV,Male,1,No,No,1,No,No phone service,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,39.65,39.65,Yes,0-20
5564-NEMQO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Bank transfer (automatic),75.3,75.3,Yes,0-20
2024-BASKD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,74.6,74.6,Yes,0-20
3068-OMWZA,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,88.8,88.8,Yes,0-20
5047-LHVLY,Male,1,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,50.15,50.15,Yes,0-20
0107-YHINA,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.75,99.75,Yes,0-20
6910-HADCM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Electronic check,76.35,76.35,Yes,0-20
3946-MHCZW,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,No,Mailed check,50.9,50.9,Yes,0-20
4349-GFQHK,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Monthly,No,Electronic check,54.35,54.35,Yes,0-20
7216-EWTRS,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.8,100.8,Yes,0-20
0235-KGSLC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Credit card (automatic),85.55,85.55,Yes,0-20
9747-DDZOS,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Bank transfer (automatic),73.5,73.5,Yes,0-20
7250-EQKIY,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,No,Mailed check,50.45,50.45,Yes,0-20
3891-PUQOD,Female,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Monthly,No,Electronic check,59.2,59.2,Yes,0-20
5597-GLBUC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,85.45,85.45,Yes,0-20
6996-KNSML,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,74.9,74.9,Yes,0-20
8280-MQRQN,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,50.45,50.45,Yes,0-20
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Electronic check,75.3,75.3,Yes,0-20
1660-HSOOQ,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,49.65,49.65,Yes,0-20
9444-JTXHZ,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Electronic check,76.2,76.2,Yes,0-20
2202-CUYXZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,84.85,84.85,Yes,0-20
6608-QQLVK,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,50.5,50.5,Yes,0-20
9223-UCPVT,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,No,Electronic check,94.4,94.4,Yes,0-20
5419-JPRRN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,101.45,101.45,Yes,0-20
6876-ADESB,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,No,Electronic check,48.95,48.95,Yes,0-20
6230-BSUXY,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,85,85,Yes,0-20
8992-JQYUN,Male,0,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,50.35,50.35,Yes,0-20
6618-RYATB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,79.55,79.55,Yes,0-20
8665-UTDHZ,Male,0,Yes,Yes,1,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,No,Electronic check,30.2,30.2,Yes,0-20
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,No,Bank transfer (automatic),29.95,29.95,Yes,0-20
9514-JDSKI,Male,1,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Monthly,No,Electronic check,40.2,40.2,Yes,0-20
6905-NIQIN,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Mailed check,50.65,50.65,Yes,0-20
5167-ZFFMM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Monthly,Yes,Credit card (automatic),90.85,90.85,Yes,0-20
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,74.7,74.7,Yes,0-20
2207-NHRJK,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Electronic check,50.8,50.8,Yes,0-20
5868-CZJDR,Male,0,No,Yes,1,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,Yes,Mailed check,31.35,31.35,Yes,0-20
7595-EUIVN,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,No,Electronic check,75.8,75.8,Yes,0-20
6702-OHFWR,Male,1,No,No,1,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Monthly,Yes,Electronic check,43.3,43.3,Yes,0-20
5054-IEXZT,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,75.35,75.35,Yes,0-20
0137-OCGAB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Mailed check,80.2,80.2,Yes,0-20
4317-VTEOA,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,50.75,50.75,Yes,0-20
6689-KXGBO,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Electronic check,50.55,50.55,Yes,0-20
3178-FESZO,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),100.25,100.25,Yes,0-20
2013-SGDXK,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Monthly,No,Electronic check,84.3,84.3,Yes,0-20
4274-OWWYO,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,74.35,74.35,Yes,0-20
3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,74.7,74.7,Yes,0-20
5196-SGOAK,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,75.7,75.7,Yes,0-20
4844-JJWUY,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,86,86,Yes,0-20
8775-LHDJH,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,90.6,90.6,Yes,0-20
3296-SILRA,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Mailed check,76.4,76.4,Yes,0-20
1977-STDKI,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,73,73,Yes,0-20
7493-TPUWZ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,79.15,79.15,Yes,0-20
9894-EZEWG,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),74.3,74.3,Yes,0-20
0742-NXBGR,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,82.3,82.3,Yes,0-20
1251-KRREG,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthly,Yes,Mailed check,54.4,114.1,Yes,0-20
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,No,Electronic check,28.45,131.05,Yes,0-20
6543-CPZMK,Male,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,29.95,248.95,Yes,0-20
3097-NNSPB,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),49.05,91.1,Yes,0-20
8824-RWFXJ,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Monthly,Yes,Mailed check,56.15,168.15,Yes,0-20
8901-HJXTF,Female,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,No,Mailed check,29.2,309.1,Yes,0-20
2636-OHFMN,Male,0,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,48.55,201,Yes,0-20
2011-TRQYE,Male,0,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,No,Monthly,Yes,Credit card (automatic),33.5,600,Yes,0-20
2141-RRYGO,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),68.65,261.25,Yes,0-20
2108-YKQTY,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Credit card (automatic),50.7,151.3,Yes,0-20
7579-OOPEC,Female,1,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Credit card (automatic),50.15,115.1,Yes,0-20
3329-WDIOK,Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,50.6,155.35,Yes,0-20
1226-UDFZR,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Mailed check,49.6,114.7,Yes,0-20
2187-LZGPL,Female,0,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,Yes,Monthly,Yes,Credit card (automatic),40.1,293.3,Yes,0-20
3669-LVWZB,Male,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Monthly,Yes,Mailed check,51,305.95,Yes,0-20
2606-RMDHZ,Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),30.5,208.7,Yes,0-20
8718-PTMEZ,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,31.05,347.25,Yes,0-20
3538-WZPHD,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,29.6,79.45,Yes,0-20
7551-DACSP,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Monthly,Yes,Mailed check,55.3,324.25,Yes,0-20
0786-VSSUD,Male,1,No,No,16,No,No phone service,DSL,No,Yes,No,No,Yes,No,Monthly,Yes,Mailed check,39,679.85,Yes,0-20
6304-IJFSQ,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Mailed check,49.9,130.1,Yes,0-20
7273-TEFQD,Male,1,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,41.15,132.2,Yes,0-20
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,50.15,168.15,Yes,0-20
4695-VADHF,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Monthly,No,Electronic check,57.45,990.85,Yes,0-20
5669-SRAIP,Female,0,No,No,5,No,No phone service,DSL,No,No,Yes,No,No,Yes,Monthly,No,Electronic check,39.5,210.75,Yes,0-20
4958-GZWIY,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,No,Electronic check,48.7,340.25,Yes,0-20
9578-VRMNM,Female,0,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Credit card (automatic),65.2,1043.35,Yes,0-20
7470-MCQTK,Female,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),48.75,633.4,Yes,0-20
8348-HFYIV,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,49.25,90.35,Yes,0-20
3677-IYRBF,Female,1,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,30.4,78.65,Yes,0-20
7410-KTVFV,Male,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Mailed check,49.55,878.35,Yes,0-20
5016-ETTFF,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Monthly,No,Mailed check,29.5,255.25,Yes,0-20
7743-EXURX,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,51.05,415.05,Yes,0-20
9026-RNUJS,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,No,Electronic check,50.35,237.25,Yes,0-20
9474-PHLYD,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,59.45,892.65,Yes,0-20
3346-BRMIS,Female,1,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,48.35,810.7,Yes,0-20
6715-OFDBP,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,70.05,346.4,Yes,0-20
5233-GEEAX,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,29.4,221.9,Yes,0-20
9239-ZBZZV,Female,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,47.95,305.1,Yes,0-20
8008-HAWED,Male,0,No,No,14,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,50.75,712.75,Yes,0-20
9530-EHPOH,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Monthly,No,Electronic check,53.75,608,Yes,0-20
5087-SUURX,Female,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,39.05,669.85,Yes,0-20
7240-ETPTR,Female,0,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,48.75,442.2,Yes,0-20
6338-AVWCY,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Monthly,Yes,Mailed check,40.15,130.75,Yes,0-20
8650-RHRKE,Male,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,29.65,118.5,Yes,0-20
8878-HMWBV,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,49.15,169.05,Yes,0-20
5204-QZXPU,Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,39.65,733.35,Yes,0-20
8773-HHUOZ,Female,0,No,Yes,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Monthly,Yes,Mailed check,64.7,1093.1,Yes,0-20
9269-CQOOL,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),54.7,169.45,Yes,0-20
7511-YMXVQ,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,45.4,418.8,Yes,0-20
7615-ESMYF,Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Monthly,No,Electronic check,44.6,97.1,Yes,0-20
2495-INZWQ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,44.55,174.3,Yes,0-20
7890-VYYWG,Male,1,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Monthly,Yes,Mailed check,36.45,93.7,Yes,0-20
8806-EAGWC,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,No,Mailed check,55.15,159.15,Yes,0-20
4918-QLLIW,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,No,Credit card (automatic),53.4,188.7,Yes,0-20
5759-RCVCB,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Monthly,No,Credit card (automatic),35.2,108.95,Yes,0-20
3415-TAILE,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Monthly,No,Mailed check,65.7,134.35,Yes,0-20
3317-HRTNN,Female,1,No,No,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Monthly,No,Electronic check,45.7,198,Yes,0-20
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),72.15,794.25,Yes,0-20
0778-NELLA,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),34.7,296.1,Yes,0-20
0601-WZHJF,Male,0,Yes,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Monthly,No,Electronic check,46.35,667.7,Yes,0-20
2737-WFVYW,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,45.25,85.5,Yes,0-20
1750-CSKKM,Male,0,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,No,Electronic check,55.35,449.75,Yes,0-20
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Electronic check,44.35,81.25,Yes,0-20
